Prod Count,DEV Count,QA Count,Tableau Tips and Tricks,Count of Apps,Clear Filters,App Documentation,YTD Tickets,LY Tickets,Support Managed By,AppCount,Cluster_,TAO,Number of Records,Sum AM Niche,Sum AM Ticket Based ,Sum BT,Sum TS JJTS ,Am Extract Date (App Inv Ticket2 Sum),Am Extract Date,APPLICATION,Category,Cluster SP,Content Type,Created,Created By,TAO Group,Dv Change Request Current Year Ticket Count,Dv Change Request Prior Year Ticket Count,Dv Cmdb Ci,Dv Incident Current Year Ticket Count,Dv Incident Prior Year Ticket Count,Support Group Manager,TAO Manager,Operational Status,Parent of Support,Dv Problem Current Year Ticket Count,Dv Problem Prior Year Ticket Count,Dv Sc Request Current Year Ticket Count,Dv Sc Request Prior Year Ticket Count,Support Group 1,SLA Active,Business Service ,Dv U Change Manager Tao,User Region,Cluster,Vendor,GxP,BT Company,SLA Rate,Service Level Medal,Status Reason,Support Group 2,Support Group 3,Zcode,Gso,Managing Region,Modified,Modified By,App Name,Rso,Sharepoint Id,Sys Class Name,appl_unique_id,App Alias,App ID,App Lifecycle,COE,Functional Org,ITS Managed,Primary Product Line,GOC,Type,U Unique Ci,Used For,T-Shirt,Version
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,JIN REN,Service,APP MAINT - CBT,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",ETCS FIN CHINA APPS,0,0,JIN REN,2,4,LAKSHMI NARAYANAN (167821),CHARLON IGNACIO (152000470),Deployed,PARENT APP MAINTENANCE,0,0,7,2,CBT RR COG,TRUE,APP MAINT - CBT,CHARLON IGNACIO (152000470),ASPAC,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,JJ World Headqtrs US,,Bronze,Transformed,CBT RR COG,CBT SPEC COG,Z999442,"Paul, Jacob [ITASSG]",ASPAC,3/18/2019 21:31,"Weston, Anna [VISUS Non-J&J]",JIN REN,"Ren, Qi (Leon)[MEDCN]",3788,cmdb_ci_appl,APP000010020052,,APP000010020052,,ITGF,App Svcs,FALSE,ASPAC,Corporate,Server,CI000000005629637,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - QUALITY,JAGJIT BHACHU (62003190),1,0,1,1,0,00:00.0,4/9/2019 10:09,CVJD - PROD,Service,APP MAINT - QUALITY,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",CVJD [JNJDOCS],0,0,CVJD - PROD,0,0,JAGJIT BHACHU (62003190),THOMAS MCGUIRE (154617),Deployed,PARENT APP MAINTENANCE,0,0,0,2,AM DISPATCH,TRUE,APP MAINT - QUALITY,,"NA, LATAM, EMEA, ASPAC",Quality,TCS,TRUE,Janssen R&D US,,Bronze,Transformed,QUALITY RR TCS,QUALITY SPEC TCS,Z999970,"Radosavich, Brian [CPCUS]","""NA""",3/18/2019 21:25,"Weston, Anna [VISUS Non-J&J]",CVJD - PROD,"Sukumar, Mala [ITSUS]",2600,cmdb_ci_appl,APP0020283,CVJD,APP0020283,Maintain,R&D Development Q&C,App Svcs,FALSE,R&D Regulatory Execution & Delivery,Pharma,Server,CI000000000813130,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,CHANGYU LI (345056),1,1,0,1,0,00:00.0,4/9/2019 10:09,RPA_EM_PROC_CASECREATIONTRIAGEMASTER_PROD,Service,0,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",MGMT SYSTEMS TECH L1-L2,3,0,RPA_EM_PROC_CASECREATIONTRIAGEMASTER_PROD,25,0,CHANGYU LI (345056),ANNE GRUPPO (366353),Deployed,PARENT APP SERVICES SUPPORT,0,0,2,1,GLOBAL SERVICE DESK,TRUE,,ANNE GRUPPO (366353),EMEA,EDG,,FALSE,JJ World Headqtrs US,,Bronze,Transformed,ROBOTIC PROCESS AUTOMATION L2,ROBOTIC PROCESS AUTOMATION L3,Z999437,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:48,"Weston, Anna [VISUS Non-J&J]",RPA_EM_PROC_CASECREATIONTRIAGEMASTER_PROD,"Perozhak, Ihor [CONUS]",2826,cmdb_ci_appl,APP000010031361,,APP000010031361,,Management Systems,,TRUE,GS Mgmt Systems,Corporate,Desktop,CI000000000669862,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - RESEARCH AND DEV,MICHAEL BRAATEN (411436),1,0,1,1,0,00:00.0,4/9/2019 10:09,VERICUT EMEA-PROD,Service,APP MAINT - RESEARCH AND DEV,Item,3/7/2019 16:14,"Weston, Anna [VISUS Non-J&J]",VERICUT-EMEA,0,0,VERICUT EMEA-PROD,0,5,MICHAEL BRAATEN (411436),ROMAN FISCHER (410858),Deployed,PARENT APP MAINTENANCE,0,0,0,1,AM DISPATCH,TRUE,APP MAINT - RESEARCH AND DEV,,EMEA,Research & Development (R&D)​,TCS,TRUE,Synthes Switzerland,,Silver,Transformed,RSCH AND DEV RR TCS,RSCH AND DEV SPEC TCS,Z998870,"Radosavich, Brian [CPCUS]","""NA""",3/18/2019 22:07,"Weston, Anna [VISUS Non-J&J]",VERICUT EMEA-PROD,"Braaten, Michael [JJCUS]",5792,cmdb_ci_appl,APP000010024221,,APP000010024221,Maintain,DePuy Synthes,App Svcs,FALSE,Make,Supply Chain,ICE - Server,CI000000003884896,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - ERP,AMIT BANERJEE (363593),1,0,1,1,0,00:00.0,4/9/2019 10:09,VISION CARE SAP-BWA-PROD,Service,APP MAINT - ERP,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",VISION CARE SAP BW,0,0,VISION CARE SAP-BWA-PROD,4,1,AMIT BANERJEE (363593),KEVIN RYAN (370124),Deployed,PARENT APP MAINTENANCE,0,0,2,2,AM DISPATCH,TRUE,APP MAINT - ERP,JAIRO MELO (1015790),NA,"ERP- Plan, Source, Make, Deliver ​",IBM,FALSE,Vistakon USA,,Bronze,Transformed,ERP RR IBM,ERP SPEC IBM,Z999967,"Bolger, Tim [ITSUS]","""NA""",3/19/2019 14:08,"Weston, Anna [VISUS Non-J&J]",VISION CARE SAP-BWA-PROD,"Mehta, Shreyans [JJCUS]",2352,cmdb_ci_appl,APP0103716,VISION CARE SAP-BWA-PROD,APP0103716,,CMD,App Svcs,FALSE,ERP,Supply Chain,Server,CI000000008579513,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,JAGJIT BHACHU (62003190),1,0,1,1,0,00:00.0,4/9/2019 10:09,EDM 2.0 MCNEIL CONSUMER - PROD,Service,0,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",DOCUMENTUM-CONSUMER,0,0,EDM 2.0 MCNEIL CONSUMER - PROD,92,205,JAGJIT BHACHU (62003190),HANHTHY NGUYEN (171619),Deployed,PARENT APP MAINTENANCE,2,1,413,409,AM DISPATCH,TRUE,APP MAINT - QUALITY,HANHTHY NGUYEN (171619),NA,Quality,TCS,TRUE,J&J Consumer Prod US,,Gold,Transformed,QUALITY RR TCS,QUALITY SPEC TCS,Z998716,"Radosavich, Brian [CPCUS]","""NA""",3/18/2019 21:28,"Weston, Anna [VISUS Non-J&J]",EDM 2.0 MCNEIL CONSUMER - PROD,"Sukumar, Mala [ITSUS]",2321,cmdb_ci_appl,APP000010005870,"EDM, Electronic Document Management, McNeilDOC",APP000010005870,Maintaining,GPIQ-QA,App Svcs,FALSE,R&D,Consumer,Platform,CI000000005350263,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,SHREYANS MEHTA (1054347),1,0,1,1,0,00:00.0,4/9/2019 10:09,JSC_QS,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",JSC_QV_TAO,0,0,JSC_QS,37,38,SHREYANS MEHTA (1054347),KARINE JANSSENS (10009370),Deployed,PARENT APP MAINTENANCE,5,0,19,12,AM DISPATCH,TRUE,APP MAINT - DATA AND ANALYTICS,KARINE JANSSENS (10009370),GLOBAL,Data & Analytics​,COGNIZANT,FALSE,Janssen Belgium,,Silver,Transformed,DATA AND ANALYTICS RR COG,DATA AND ANALYTICS SPEC COG,Z999425,"Casteleyn, Peter [JANBE]",EMEA,3/18/2019 21:31,"Weston, Anna [VISUS Non-J&J]",JSC_QS,"Singh, Jadeep [ITSBE]",2753,cmdb_ci_appl,APP000010028728,,APP000010028728,Core Rising,Pharma,App Svcs,FALSE,Plan,Supply Chain,Platform,CI000000009584796,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,NICORETTE GREECE,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,NICORETTE GREECE,1,0,LAWRENCE HECKEL (7287),EGOR NAZAROV (80007863),Deployed,PARENT APP MAINTENANCE,0,0,2,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999426,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",NICORETTE GREECE,"Ruts, Dominique [JANBE]",6725,cmdb_ci_appl,APP0025854,HTTP://WWW.NICORETTE.GR,APP0025854,Maintain,Marketing OTC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000000413042,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - ERP,JOANNE CHRISTINE TAN (152052859),1,0,1,1,0,00:00.0,4/9/2019 10:09,PANDA-BI-PROD-BP1,Service,APP MAINT - ERP,Item,3/7/2019 16:13,"Weston, Anna [VISUS Non-J&J]",PANDA,0,0,PANDA-BI-PROD-BP1,73,31,JOANNE CHRISTINE TAN (152052859),ABHINANDAN ROTE (1041328),Deployed,PARENT APP MAINTENANCE,0,0,326,56,AM DISPATCH,TRUE,APP MAINT - ERP,,ASPAC,"ERP- Plan, Source, Make, Deliver ​",IBM,FALSE,Janssen Sourcing Singapor,,Gold,Transformed,ERP RR IBM - PANDA,ERP SPEC IBM - PANDA,Z999318,"Paul, Jacob [ITASSG]",ASPAC,3/18/2019 21:44,"Weston, Anna [VISUS Non-J&J]",PANDA-BI-PROD-BP1,"Shelat, Monish [ITSUS]",4851,cmdb_ci_appl,APP0009320,"Full Financial,Sales Informaiton,SFE,Cost Center Reports",APP0009320,Core Rising,Pharma,App Svcs,FALSE,ERP,Supply Chain,Server,CI000000009536531,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,BENADRYL.DK,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,BENADRYL.DK,0,0,LAWRENCE HECKEL (7287),EGOR NAZAROV (80007863),Deployed,PARENT APP MAINTENANCE,0,0,4,2,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999426,"Bolger, Tim [ITSUS]",EMEA,3/21/2019 13:40,"Woo, Tammy [GTSUS NON-J&J]",BENADRYL.DK,"Ruts, Dominique [JANBE]",1021,cmdb_ci_appl,APP000010013156,http://www.benadryl.dk,APP000010013156,,Marketing OTC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000004592710,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - ERP,JOANNE CHRISTINE TAN (152052859),1,0,1,1,0,00:00.0,4/9/2019 10:09,SAP ASPAC-CONSUMER SAPSPRINT,Service,APP MAINT - ERP,Item,3/7/2019 16:17,"Weston, Anna [VISUS Non-J&J]",SAP ASPAC-SAPSPRINT,0,0,SAP ASPAC-CONSUMER SAPSPRINT,2,5,JOANNE CHRISTINE TAN (152052859),RAMAKRISHNAN MARIAPPAN (1012584),Deployed,PARENT APP MAINTENANCE,0,0,7,9,AM DISPATCH,TRUE,APP MAINT - ERP,,ASPAC,"ERP- Plan, Source, Make, Deliver ​",IBM,FALSE,APSC Singapore,,Silver,Transformed,ERP RR IBM - CONSUMER RIT,ERP SPEC IBM - CONSUMER RIT,Z999675,Not Defined,ASPAC,3/18/2019 21:51,"Weston, Anna [VISUS Non-J&J]",SAP ASPAC-CONSUMER SAPSPRINT,Not Defined,8716,cmdb_ci_appl,APP0007600,SAPSprint,APP0007600,Maintain,Consumer,App Svcs,FALSE,ERP,Supply Chain,Server,CI000000009036453,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,WWW.ACUVUE.COM.PR,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",BUIT-LA WEB APPS,0,0,WWW.ACUVUE.COM.PR,0,0,LAWRENCE HECKEL (7287),LEANDRO MARTINS (1060444),Deployed,PARENT APP MAINTENANCE,0,0,1,5,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LEANDRO MARTINS (1060444),LATAM,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Vision Care (Ire) PTCo.,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999893,Not Defined,LATAM,3/19/2019 14:08,"Weston, Anna [VISUS Non-J&J]",WWW.ACUVUE.COM.PR,Not Defined,2403,cmdb_ci_appl,APP0004760,N/A,APP0004760,Maintain,LATAM,App Svcs,FALSE,Digital and Connected Commerce,Consumer Medical Devices,Website,CI000000009159437,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,JOHNSONS BABY ID,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",APAC IT DIGITAL WEB,0,0,JOHNSONS BABY ID,0,0,LAWRENCE HECKEL (7287),ANJUM JAIN (1017749),Deployed,PARENT APP MAINTENANCE,0,0,7,4,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,ANJUM JAIN (1017749),ASPAC,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Indonesia,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999717,"Bolger, Tim [ITSUS]",ASPAC,3/18/2019 21:31,"Weston, Anna [VISUS Non-J&J]",JOHNSONS BABY ID,"Radhakrishnan, Jeyaselvi [ITASSG]",3645,cmdb_ci_appl,APP000010026117,www.johnsonsbaby.co.id,APP000010026117,Maintain,Marketing Baby,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000000980500,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,LUCAS ASSAD (1012785),1,1,0,1,0,00:00.0,4/9/2019 10:09,REAGENTES - JSC BR,Service,0,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",LA-JANSSEN BRAZIL-IT,0,0,REAGENTES - JSC BR,0,0,LUCAS ASSAD (1012785),LUCIANO EDUARDO PAULA (1037521),Deployed,PARENT APP SERVICES SUPPORT,0,0,0,0,GLOBAL SERVICE DESK,TRUE,,LUCIANO EDUARDO PAULA (1037521),LATAM,"ERP- Plan, Source, Make, Deliver ​",,FALSE,Jan-Cil Brazil,,Bronze,Transformed,GMES-DAPA L2,GMES-DAPA L2,Z999785,"Cunha, Erika J. [ITAS LatAm]",LATAM,3/18/2019 21:44,"Weston, Anna [VISUS Non-J&J]",REAGENTES - JSC BR,Not Defined,3504,cmdb_ci_appl,APP000010021688,REAGENTES,APP000010021688,Maintaining,Pharma,App Svcs,FALSE,Make,Supply Chain,Server,CI000000000564714,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,ENCORE,Service,0,Item,3/7/2019 16:16,"Weston, Anna [VISUS Non-J&J]",ENCORE,0,0,ENCORE,114,383,LAKSHMI NARAYANAN (167821),ABDUL ANSARI (1028013),Deployed,PARENT APP MAINTENANCE,0,0,93,308,AM DISPATCH,TRUE,APP MAINT - CBT,,"NA, LATAM, EMEA, ASPAC",Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,JJ World Headqtrs US,,Bronze,Transformed,CBT RR COG,CBT SPEC COG,Z999442,"Narayanan, Lakshmi [GTSUS]","""NA""",3/18/2019 21:22,"Weston, Anna [VISUS Non-J&J]",ENCORE,"Van Hart, Scott [ITSUS]",7799,cmdb_ci_appl,APP0008333,Encore,APP0008333,Maintain,ITHR,App Svcs,FALSE,Total Rewards & Payroll,Corporate,Server,CI000000008873656,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,WILLIAM O'DELL (152660),1,0,1,1,0,00:00.0,4/9/2019 10:09,RFID DEPUY ANZ,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",RFID,0,0,RFID DEPUY ANZ,7,42,WILLIAM O'DELL (152660),LIN HTWAY (85170086),Deployed,PARENT APP MAINTENANCE,0,0,0,13,DATA AND ANALYTICS RR TCS,TRUE,APP MAINT - DATA AND ANALYTICS,,ASPAC,Data & Analytics​,TCS,TRUE,J&J Medical Austral,,Bronze,Transformed,DATA AND ANALYTICS RR TCS,DATA AND ANALYTICS SPEC TCS,Z999812,"Paul, Jacob [ITASSG]",ASPAC,3/18/2019 21:44,"Weston, Anna [VISUS Non-J&J]",RFID DEPUY ANZ,Not Defined,3733,cmdb_ci_appl,APP0003173,RFID,APP0003173,Maintain,DePuy Synthes,,FALSE,Logistics,Supply Chain,Server,CI000000003323362,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,OBTAMPONI-HR.COM,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:13,"Weston, Anna [VISUS Non-J&J]",CON_EMEA_DIGITAL_BUIT,0,0,OBTAMPONI-HR.COM,0,0,LAWRENCE HECKEL (7287),EGOR NAZAROV (80007863),Deployed,PARENT APP MAINTENANCE,0,0,2,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,EGOR NAZAROV (80007863),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Cons Europe Reg Expe,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999426,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",OBTAMPONI-HR.COM,"Ruts, Dominique [JANBE]",4924,cmdb_ci_appl,APP0025663,HTTP://OBTAMPONI-HR.COM/,APP0025663,Maintain,Marketing OTC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000009502095,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,JJMC LINKMED LMS,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:10,"Weston, Anna [VISUS Non-J&J]",GES CHINA TAO GROUP,0,0,JJMC LINKMED LMS,4,23,LAWRENCE HECKEL (7287),XIAOMING LU (200001075),Deployed,PARENT APP MAINTENANCE,0,0,1,0,DIG ECOM SOC COL RR COG,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,XIAOMING LU (200001075),ASPAC,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,J&J Medical China,,Bronze,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999771,"Paul, Jacob [ITASSG]",ASPAC,3/18/2019 21:33,"Weston, Anna [VISUS Non-J&J]",JJMC LINKMED LMS,"Ren, Qi (Leon)[MEDCN]",1840,cmdb_ci_appl,APP000010020639,https://www.linkmed.cn/,APP000010020639,,Commercial,App Svcs,FALSE,Global Education,Hospital Medical Devices,Platform,CI000000009530963,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,SATISH MURTHY DODDAMALUR SATHYANARAYANA (1039440),1,0,1,1,0,00:00.0,4/9/2019 10:09,DEPUY SYNTHES – US – DW – CODMAN,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",DW,1,0,DEPUY SYNTHES – US – DW – CODMAN,1,3,SATISH MURTHY DODDAMALUR SATHYANARAYANA (1039440),JACOB VEATCH (196099),Deployed,PARENT APP MAINTENANCE,0,1,4,2,AM DISPATCH,TRUE,APP MAINT - DATA AND ANALYTICS,SATISH MURTHY DODDAMALUR SATHYANARAYANA (1039440),NA,Data & Analytics​,L&T,FALSE,DePuy Orthopaedics US,,Bronze,Transformed,DATA AND ANALYTICS RR LTI,DATA AND ANALYTICS SPEC LTI,Z998688,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:20,"Weston, Anna [VISUS Non-J&J]",DEPUY SYNTHES – US – DW – CODMAN,"O'Dell, William C. [Clark] [VIS]",3184,cmdb_ci_appl,APP000010011133,,APP000010011133,Maintain,Commercial,App Svcs,TRUE,Data and Analytics,Hospital Medical Devices,Platform,CI000000008336558,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,SIGMA (HCC SYSTEM FOR IN-HOUSE GLOBAL MINING ANALYTICS),Service,APP MAINT - CBT,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",HCC_SIGMA,0,0,SIGMA (HCC SYSTEM FOR IN-HOUSE GLOBAL MINING ANALYTICS),5,13,LAKSHMI NARAYANAN (167821),KATHY TRASCHETTI (1032482),Deployed,PARENT APP MAINTENANCE,1,0,6,12,AM DISPATCH,TRUE,APP MAINT - CBT,KATHY TRASCHETTI (1032482),GLOBAL,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,JJ World Headqtrs US,,Bronze,Transformed,CBT RR COG,CBT SPEC COG,Z999442,"Narayanan, Lakshmi [GTSUS]","""NA""",3/18/2019 21:54,"Weston, Anna [VISUS Non-J&J]",SIGMA (HCC SYSTEM FOR IN-HOUSE GLOBAL MINING ANALYTICS),"Bhatt, Dhaval [ITSUS]",3261,cmdb_ci_appl,APP000010019745,,APP000010019745,Maintain,HCC,App Svcs,TRUE,HCC,Corporate,Platform,CI000000000479716,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,EN.ACUVUEARABIA.COM (MIDDLE EAST (ENGLISH)),Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:13,"Weston, Anna [VISUS Non-J&J]",VISION CARE EMEA COMMERCIAL DIGITAL,0,0,EN.ACUVUEARABIA.COM (MIDDLE EAST (ENGLISH)),0,0,LAWRENCE HECKEL (7287),MATTHEW SIMMONS (647001622),Deployed,PARENT APP MAINTENANCE,0,0,4,12,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,MATTHEW SIMMONS (647001622),EMEA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Vistakon UK,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999211,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",EN.ACUVUEARABIA.COM (MIDDLE EAST (ENGLISH)),"Ruts, Dominique [JANBE]",4273,cmdb_ci_appl,APP0025441,HTTP://WWW.EN.ACUVUEARABIA.COM,APP0025441,Maintain,EMEA,App Svcs,FALSE,Digital and Connected Commerce,Consumer Medical Devices,Website,CI000000000655103,Production,Small,1
